"doi","title","pubdate","publisher","url","resourcetype","date","datetype","abstractdesc","abstractdesctype","subject","username","created","modified","status","datasource","datacite_creation_date","link_checking_status"
"doi:10.5066/F7JQ1023","Pipilo crissalis (California Towhee) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e1bfe4b063d5d307daad","Dataset",,,"This dataset represents a species known range extent for Pipilo crissalis (California Towhee). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 07:23:57.533","2017-11-01 07:23:57.533","reserved",,,
"doi:10.5066/F7PG1QS1","Dendroica tigrina (Cape May Warbler) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e1fae4b063d5d307dbed","Dataset",,,"This dataset represents a species known range extent for Dendroica tigrina (Cape May Warbler). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 07:23:49.893","2017-11-01 07:23:49.893","reserved",,,
"doi:10.5066/F7T72GHR","Rallus longirostris (Clapper Rail) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e1f8e4b063d5d307dbdb","Dataset",,,"This dataset represents a species known range extent for Rallus longirostris (Clapper Rail). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 07:23:42.501","2017-11-01 07:23:42.501","reserved",,,
"doi:10.5066/F7Z03761","Dendroica occidentalis (Hermit Warbler) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5ec63e4b063d5d307e6a7","Dataset",,,"This dataset represents a species known range extent for Dendroica occidentalis (Hermit Warbler). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 07:23:35.607","2017-11-01 07:23:35.607","reserved",,,
"doi:10.5066/F72N51C1","Piranga flava (Hepatic Tanager) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e297e4b063d5d307df7f","Dataset",,,"This dataset represents a species known range extent for Piranga flava (Hepatic Tanager). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 07:23:25.104","2017-11-01 07:23:25.104","reserved",,,
"doi:10.5066/F76D5S2X","Carphophis vermis (Western Wormsnake) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e1fbe4b063d5d307dbf3","Dataset",,,"This dataset represents a species known range extent for Carphophis vermis (Western Wormsnake). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 07:23:05.979","2017-11-01 07:23:05.979","reserved",,,
"doi:10.5066/F7B56HS7","Trimorphodon biscutatus (Western Lyresnake) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5ebf8e4b063d5d307e2fd","Dataset",,,"This dataset represents a species known range extent for Trimorphodon biscutatus (Western Lyresnake). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 07:22:53.103","2017-11-01 07:22:53.103","reserved",,,
"doi:10.5066/F7FX78HN","Phrynosoma cornutum (Texas Horned Lizard) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e25ce4b063d5d307de31","Dataset",,,"This dataset represents a species known range extent for Phrynosoma cornutum (Texas Horned Lizard). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 07:22:45.847","2017-11-01 07:22:45.847","reserved",,,
"doi:10.5066/F7KP817C","Lampropeltis extenuata (Short-tailed Snake) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5ebc8e4b063d5d307e16b","Dataset",,,"This dataset represents a species known range extent for Lampropeltis extenuata (Short-tailed Snake). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 07:22:32.672","2017-11-01 07:22:32.672","reserved",,,
"doi:10.5066/F7QF8RZ9","Holbrookia lacerata (Spot-tailed Earless Lizard) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5ec27e4b063d5d307e49d","Dataset",,,"This dataset represents a species known range extent for Holbrookia lacerata (Spot-tailed Earless Lizard). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 07:22:25.807","2017-11-01 07:22:25.807","reserved",,,
"doi:10.5066/F7V69HNK","Clemmys guttata (Spotted Turtle) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e241e4b063d5d307dd87","Dataset",,,"This dataset represents a species known range extent for Clemmys guttata (Spotted Turtle). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 07:22:19.041","2017-11-01 07:22:19.041","reserved",,,
"doi:10.5066/F7ZW1K0P","Chrysemys dorsalis (Southern Painted Turtle) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5ebe0e4b063d5d307e21b","Dataset",,,"This dataset represents a species known range extent for Chrysemys dorsalis (Southern Painted Turtle). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 07:22:12.206","2017-11-01 07:22:12.206","reserved",,,
"doi:10.5066/F73N22FH","Thamnophis brachystoma (Short-headed Gartersnake) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e232e4b063d5d307dd29","Dataset",,,"This dataset represents a species known range extent for Thamnophis brachystoma (Short-headed Gartersnake). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 07:22:05.573","2017-11-01 07:22:05.573","reserved",,,
"doi:10.5066/F77D2T69","Ophisaurus attenuatus (Slender Glass Lizard) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5ebabe4b063d5d307e085","Dataset",,,"This dataset represents a species known range extent for Ophisaurus attenuatus (Slender Glass Lizard). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 07:21:58.69","2017-11-01 07:21:58.69","reserved",,,
"doi:10.5066/F7C53JXM","Sistrurus miliarius (Pygmy Rattlesnake) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5ec33e4b063d5d307e4fd","Dataset",,,"This dataset represents a species known range extent for Sistrurus miliarius (Pygmy Rattlesnake). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 07:21:51.829","2017-11-01 07:21:51.829","reserved",,,
"doi:10.5066/F7GX49N1","Pseudemys peninsularis (Peninsula Cooter) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5eba4e4b063d5d307e041","Dataset",,,"This dataset represents a species known range extent for Pseudemys peninsularis (Peninsula Cooter). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 07:21:45.119","2017-11-01 07:21:45.119","reserved",,,
"doi:10.5066/F7MP52CR","Cygnus columbianus (Tundra Swan) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e20ee4b063d5d307dc5b","Dataset",,,"This dataset represents a species known range extent for Cygnus columbianus (Tundra Swan). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 07:21:38.409","2017-11-01 07:21:38.409","reserved",,,
"doi:10.5066/F7RF5T33","Hylocichla mustelina (Wood Thrush) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e210e4b063d5d307dc6d","Dataset",,,"This dataset represents a species known range extent for Hylocichla mustelina (Wood Thrush). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 07:21:31.684","2017-11-01 07:21:31.684","reserved",,,
"doi:10.5066/F7W37VCN","Loxia leucoptera (White-winged Crossbill) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5ebb4e4b063d5d307e0cf","Dataset",,,"This dataset represents a species known range extent for Loxia leucoptera (White-winged Crossbill). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 07:21:25.257","2017-11-01 07:21:25.257","reserved",,,
"doi:10.5066/F70V8BT5","Sphyrapicus varius (Yellow-bellied Sapsucker) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e239e4b063d5d307dd57","Dataset",,,"This dataset represents a species known range extent for Sphyrapicus varius (Yellow-bellied Sapsucker). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 07:21:18.814","2017-11-01 07:21:18.814","reserved",,,
"doi:10.5066/F74M93KB","Aphriza virgata (Surfbird) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e20ae4b063d5d307dc43","Dataset",,,"This dataset represents a species known range extent for Aphriza virgata (Surfbird). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 07:21:12.448","2017-11-01 07:21:12.448","reserved",,,
"doi:10.5066/F78C9V9P","Cyanocitta stelleri (Steller's Jay) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5ec10e4b063d5d307e3cb","Dataset",,,"This dataset represents a species known range extent for Cyanocitta stelleri (Steller's Jay). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 07:21:05.866","2017-11-01 07:21:05.866","reserved",,,
"doi:10.5066/F7D50M1Z","Anthus rubescens (American Pipit) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5ec15e4b063d5d307e403","Dataset",,,"This dataset represents a species known range extent for Anthus rubescens (American Pipit). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 07:20:59.201","2017-11-01 07:20:59.201","reserved",,,
"doi:10.5066/F7HX1BRZ","Spea hammondii (Western Spadefoot) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5ec02e4b063d5d307e353","Dataset",,,"This dataset represents a species known range extent for Spea hammondii (Western Spadefoot). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 07:20:51.712","2017-11-01 07:20:51.712","reserved",,,
"doi:10.5066/F7NP23GP","Dendroica castanea (Bay-breasted Warbler) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e214e4b063d5d307dc7f","Dataset",,,"This dataset represents a species known range extent for Dendroica castanea (Bay-breasted Warbler). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 07:20:44.584","2017-11-01 07:20:44.584","reserved",,,
"doi:10.5066/F7SB44T4","Petrosaurus mearnsi (Banded Rock Lizard) Range Map","2017","U.S. Geological Survey","https://www.sciencebase.gov/catalog/item/59f5e1c9e4b063d5d307daeb","Dataset",,,"This dataset represents a species known range extent for Petrosaurus mearnsi (Banded Rock Lizard). These range maps are created by attributing sub-watershed polygons with information of a species presence, origin, seasonal and reproductive use.","Abstract",,"sbristol@usgs.gov","2017-11-01 07:20:31.7","2017-11-01 07:20:31.7","reserved",,,
